       19332           1
         2   0.6268703115786242E-02  -0.6133012742584620E-01   0.1681433000000000E-03   0.1681433000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.6685036492040354E-02  -0.6174724462289444E-01   0.1558171000000000E-03   0.1558171000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8636041955427970E-02  -0.6175068071505520E-01   0.1510841000000000E-03   0.1510841000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.6336419878542298E-02  -0.6170540176205860E-01   0.1961805000000000E-03   0.1961805000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8242727628225135E-02  -0.6174431160844622E-01   0.1581366000000000E-03   0.1581366000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7913020917965374E-02  -0.6172073888496820E-01   0.1733378000000000E-03   0.1733378000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9225059114884292E-02  -0.6170154621405268E-01   0.2017707000000000E-03   0.2017707000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1022211130984062E-01  -0.6147329982221792E-01   0.2456152000000000E-03   0.2456152000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1231048727778159E-01  -0.6172478096156708E-01   0.1590351000000000E-03   0.1590351000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4570751670808877E-02  -0.6159107104295682E-01   0.2011168000000000E-03   0.2011168000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8448539365681925E-02  -0.6148690142468204E-01   0.1727329000000000E-03   0.1727329000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1225649854509797E-01  -0.6141327664492368E-01   0.1507527000000000E-03   0.1507527000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1338244630827183E-01  -0.6174228121932887E-01   0.1500583000000000E-03   0.1500583000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3977057349931037E-01  -0.6144050383374892E-01   0.4615390000000000E-03   0.4615390000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8868529680366196E-02  -0.6142002607616270E-01   0.2533035000000000E-03   0.2533035000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1378513930625112E-01  -0.6163447914089906E-01   0.2676119000000000E-03   0.2676119000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9705267285801601E-02  -0.6160944424860099E-01   0.2873123000000000E-03   0.2873123000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1056686566133055E-01  -0.6172200267174967E-01   0.1795306000000000E-03   0.1795306000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1196448210304447E-01  -0.6161290477411549E-01   0.2033282000000000E-03   0.2033282000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1422486240086977E-01  -0.6142320177515718E-01   0.2211504000000000E-03   0.2211504000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3956781398889606E-01  -0.6037607278334178E-01   0.1567708000000000E-03   0.1567708000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9303182485718898E-02  -0.6131611806929982E-01   0.1935355000000000E-03   0.1935355000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1059472738688732E-01  -0.6132886285257452E-01   0.1530871000000000E-03   0.1530871000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1228215428298212E-01  -0.6101372860057722E-01   0.2497183000000000E-03   0.2497183000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3929744944224737E-01  -0.6103097579761057E-01   0.1515500000000000E-03   0.1515500000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4526940310444200E-01  -0.6165552601378971E-01   0.2219247000000000E-03   0.2219247000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7131551717568714E-02  -0.6143522662092925E-01   0.1503453000000000E-03   0.1503453000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8960956426884114E-02  -0.6102811134947542E-01   0.1503038000000000E-03   0.1503038000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1099067511337095E-01  -0.6152400306644153E-01   0.2882922000000000E-03   0.2882922000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1151369233132520E-01  -0.6165265466831179E-01   0.2495326000000000E-03   0.2495326000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3936773956784712E-01  -0.6067797185286963E-01   0.2055282000000000E-03   0.2055282000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8484706206902956E-02  -0.6106302594975575E-01   0.2536676000000000E-03   0.2536676000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9889351356423002E-02  -0.6109987827556503E-01   0.2546021000000000E-03   0.2546021000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1138550198029738E-01  -0.6119781914415809E-01   0.2238855000000000E-03   0.2238855000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2807722130824913E-01  -0.6168217163943660E-01   0.2197889000000000E-03   0.2197889000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4049926117460331E-01  -0.6161357489331893E-01   0.2884697000000000E-03   0.2884697000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.6193321985409716E-05  -0.6144210250547708E-01   0.2189821000000000E-03   0.2189821000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4153883361607148E-02  -0.6167698993096114E-01   0.2245205000000000E-03   0.2245205000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8054344915163564E-02  -0.6130065985829926E-01   0.2234608000000000E-03   0.2234608000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9294470477687750E-02  -0.6034623016651878E-01   0.2140589000000000E-03   0.2140589000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1043154179771373E-01  -0.6086545951181567E-01   0.3362093000000000E-03   0.3362093000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1185944070068503E-01  -0.6088719851485330E-01   0.1916302000000000E-03   0.1916302000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1767730182424765E-01  -0.6175163327841345E-01   0.1512069000000000E-03   0.1512069000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4033414384726094E-01  -0.6107344110012319E-01   0.1983245000000000E-03   0.1983245000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4400245745942335E-01  -0.6159816927458094E-01   0.2057490000000000E-03   0.2057490000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7010600386141281E-02  -0.6173145589756801E-01   0.1708458000000000E-03   0.1708458000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8803310110999179E-02  -0.6057635595680354E-01   0.3290364000000000E-03   0.3290364000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9352649093626736E-02  -0.6084396809566788E-01   0.2831382000000000E-03   0.2831382000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1312159966446853E-01  -0.6088457273085325E-01   0.1572587000000000E-03   0.1572587000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3954066942438509E-01  -0.6001296859268323E-01   0.2084123000000000E-03   0.2084123000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4094791301221837E-01  -0.6164487714958290E-01   0.1624494000000000E-03   0.1624494000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4336182575552019E-01  -0.6153467115827880E-01   0.2916878000000000E-03   0.2916878000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4589557678136007E-01  -0.6147564027908287E-01   0.4266740000000000E-03   0.4266740000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7486850993506714E-02  -0.6164078467619814E-01   0.2611248000000000E-03   0.2611248000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9552691812718041E-02  -0.5991435747014030E-01   0.2519645000000000E-03   0.2519645000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9866049645441053E-02  -0.6044777447346212E-01   0.3671571000000000E-03   0.3671571000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1143843797227681E-01  -0.6071382894974974E-01   0.2637755000000000E-03   0.2637755000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1362382191149733E-01  -0.6114097955020607E-01   0.2504180000000000E-03   0.2504180000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1857628919157063E-01  -0.6145810321912450E-01   0.4448073000000000E-03   0.4448073000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2457449922513581E-01  -0.6167719901425683E-01   0.2242573000000000E-03   0.2242573000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2845167025831930E-01  -0.6174016920155703E-01   0.1593542000000000E-03   0.1593542000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3364201676460126E-01  -0.6165886134515107E-01   0.2449337000000000E-03   0.2449337000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3576892096776527E-01  -0.6154089431651300E-01   0.2085472000000000E-03   0.2085472000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3846267776484438E-01  -0.6149599748796888E-01   0.4069126000000000E-03   0.4069126000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3996900308677433E-01  -0.5991775928175483E-01   0.2312741000000000E-03   0.2312741000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4145365110565251E-01  -0.6154934474889498E-01   0.3533826000000000E-03   0.3533826000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4356846768824891E-01  -0.6102371120495240E-01   0.1731326000000000E-03   0.1731326000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4747960469047770E-01  -0.6152661758123489E-01   0.3756087000000000E-03   0.3756087000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.8629630625901205E-03  -0.6147085951830283E-01   0.4321044000000000E-03   0.4321044000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2864663982727113E-02  -0.6155987068792160E-01   0.3425878000000000E-03   0.3425878000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7787895616220800E-02  -0.6064965104611157E-01   0.1524475000000000E-03   0.1524475000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9119279812731439E-02  -0.5998290462005422E-01   0.1876142000000000E-03   0.1876142000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1038436695386584E-01  -0.6032118654938384E-01   0.1676019000000000E-03   0.1676019000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1176301029105900E-01  -0.6121712429919261E-01   0.1515320000000000E-03   0.1515320000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1638707552531405E-01  -0.6175049160501241E-01   0.1513186000000000E-03   0.1513186000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1800761093566953E-01  -0.6171912260440704E-01   0.1822650000000000E-03   0.1822650000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2577850594646635E-01  -0.6133154153376659E-01   0.2459225000000000E-03   0.2459225000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2842699164688342E-01  -0.6125349327472339E-01   0.2503582000000000E-03   0.2503582000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3021565086772411E-01  -0.6088579182866640E-01   0.3222982000000000E-03   0.3222982000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4089709147665096E-01  -0.6109496210061743E-01   0.3653517000000000E-03   0.3653517000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4403950923691560E-01  -0.6123819995024447E-01   0.1561203000000000E-03   0.1561203000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4463230765677660E-01  -0.6147012332564397E-01   0.4323629000000000E-03   0.4323629000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4819194041578580E-01  -0.6156433181736723E-01   0.3387304000000000E-03   0.3387304000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2  -0.3554068029010138E-03  -0.6135595472249124E-01   0.1526025000000000E-03   0.1526025000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1790198156785859E-02  -0.6140414229670373E-01   0.4984256000000000E-03   0.4984256000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2383203000709573E-02  -0.6166929366732647E-01   0.1513879000000000E-03   0.1513879000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7815482691372461E-02  -0.6097731725251274E-01   0.1771180000000000E-03   0.1771180000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7760805818864347E-02  -0.6019088113240392E-01   0.1927040000000000E-03   0.1927040000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9646310866023348E-02  -0.5947575663551517E-01   0.1507944000000000E-03   0.1507944000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1272169391285982E-01  -0.6075676562831185E-01   0.2595277000000000E-03   0.2595277000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1605291647274677E-01  -0.6171240278266652E-01   0.1852725000000000E-03   0.1852725000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1832717918525854E-01  -0.6090611549547635E-01   0.1609746000000000E-03   0.1609746000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2255139003040781E-01  -0.6169342644255876E-01   0.2069974000000000E-03   0.2069974000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2412715493889202E-01  -0.6135823846897834E-01   0.3251185000000000E-03   0.3251185000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2549363035560710E-01  -0.6104653295960411E-01   0.1576820000000000E-03   0.1576820000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2772523173037723E-01  -0.6155957929948226E-01   0.1529285000000000E-03   0.1529285000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3043450246491033E-01  -0.6028733948797193E-01   0.1789266000000000E-03   0.1789266000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3509074968473357E-01  -0.6142318641801508E-01   0.4799435000000000E-03   0.4799435000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3757724986998574E-01  -0.6121527844404978E-01   0.1972785000000000E-03   0.1972785000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4127817522846237E-01  -0.6060764128536545E-01   0.2534465000000000E-03   0.2534465000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4373854390215368E-01  -0.6130195358548026E-01   0.1510945000000000E-03   0.1510945000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4526851165066378E-01  -0.6114981645010642E-01   0.2809916000000000E-03   0.2809916000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4803637329182142E-01  -0.6075097838326391E-01   0.4912955000000001E-03   0.4912955000000001E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3071289757236557E-03  -0.6167903748487941E-01   0.1502146000000000E-03   0.1502146000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1965523044786846E-02  -0.6075894125501215E-01   0.1701865000000000E-03   0.1701865000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.7679225282765937E-02  -0.6127605371724588E-01   0.1513106000000000E-03   0.1513106000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9318563723110865E-02  -0.5953090305408540E-01   0.1815584000000000E-03   0.1815584000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1099207176773089E-01  -0.6096529966338176E-01   0.2335220000000000E-03   0.2335220000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1310990805715462E-01  -0.6045791485699196E-01   0.2320836000000000E-03   0.2320836000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1680357588298332E-01  -0.6156709294820674E-01   0.3040648000000000E-03   0.3040648000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1734006836388921E-01  -0.6157055980543094E-01   0.2332964000000000E-03   0.2332964000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2037027788997540E-01  -0.6165036483295001E-01   0.2523704000000000E-03   0.2523704000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2505063293638803E-01  -0.6163802776950243E-01   0.2534805000000000E-03   0.2534805000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2591209346167713E-01  -0.6172853426654916E-01   0.1734047000000000E-03   0.1734047000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3036971809354256E-01  -0.5983114443670158E-01   0.1692986000000000E-03   0.1692986000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3564114559886070E-01  -0.6014551940608888E-01   0.1709989000000000E-03   0.1709989000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3765682828077493E-01  -0.6157649690361788E-01   0.1721828000000000E-03   0.1721828000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3997926797852564E-01  -0.6066204334759301E-01   0.3453043000000000E-03   0.3453043000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4425984263649498E-01  -0.6101473482256711E-01   0.1574496000000000E-03   0.1574496000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4575402429340969E-01  -0.6078100469832268E-01   0.2740821000000000E-03   0.2740821000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.4820122608164271E-01  -0.5994772414264982E-01   0.3304392000000000E-03   0.3304392000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3190114894373085E-03  -0.6072780115450092E-01   0.4905464000000000E-03   0.4905464000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1626508710186427E-02  -0.6075811657671194E-01   0.1693117000000000E-03   0.1693117000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.5328055548640991E-02  -0.6159393901343005E-01   0.3095619000000000E-03   0.3095619000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.5900431074619598E-02  -0.6155827632550533E-01   0.2647748000000000E-03   0.2647748000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.9334311656924860E-02  -0.5908931958823883E-01   0.1683024000000000E-03   0.1683024000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1183857189252306E-01  -0.6051046545976740E-01   0.1856326000000000E-03   0.1856326000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1342785130169957E-01  -0.6076894784017057E-01   0.1700627000000000E-03   0.1700627000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1530830400320909E-01  -0.6174391733575649E-01   0.1555808000000000E-03   0.1555808000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1631892541401159E-01  -0.6139450460855120E-01   0.2112174000000000E-03   0.2112174000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.1781521499701540E-01  -0.6122140058459372E-01   0.3516126000000000E-03   0.3516126000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2362123590304551E-01  -0.6106474907385510E-01   0.2608078000000000E-03   0.2608078000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2550762331982648E-01  -0.6169450869163885E-01   0.2069816000000000E-03   0.2069816000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2795291962997334E-01  -0.6125660729639166E-01   0.2241490000000000E-03   0.2241490000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.2968348288511944E-01  -0.6144890844551004E-01   0.4541339000000000E-03   0.4541339000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
         2   0.3032068384946144E-01  -0.6167752465933274E-01   0.2238271000000000E-03   0.2238271000000000E-03   0.1401298464324817E-44   0.1401298464324817E-44
